cpu,memory,memory_swap_in,memory_swap_out,disk_request_read,disk_request_write,interface_bytes_in,interface_bytes_out,interface_packets_in,interface_packets_out,label,label2
18.47,217.0,0.0,7.0,0.0,0.67,76871.05,489043.48,733.05,653.68,1,2
17.85,217.0,0.0,7.0,0.0,0.38,90825.88,530664.43,842.59,687.23,1,2
17.36,217.0,0.0,7.0,0.0,0.39,86706.45,382185.28,878.59,459.17,1,2
2.56,226.0,0.0,7.0,0.0,0.4,28833.02,19505.6,269.07,34.59,1,2
1.95,226.0,0.0,7.0,0.0,0.43,20189.59,215.12,157.2,3.12,1,2
1.01,226.0,0.0,7.0,0.0,9.06,7528.81,0.0,83.5,0.0,1,2
1.18,226.0,0.0,7.0,0.0,0.4,3478.58,0.0,27.94,0.0,1,2
1.52,226.0,0.0,7.0,0.0,0.44,6317.82,206.82,30.48,2.98,1,2
2.23,225.5,0.0,7.0,0.0,0.49,12898.89,46311.0,123.04,39.88,1,2
3.77,225.0,0.0,7.0,0.0,0.4,14037.58,112693.64,98.93,72.52,1,2
1.89,226.0,0.0,7.0,0.0,0.42,7844.56,72374.67,68.52,44.67,1,2
2.36,226.0,0.0,7.0,0.0,3.03,10530.8,45046.57,64.75,40.77,1,2
1.43,228.0,0.0,7.0,0.0,0.38,5103.19,6926.84,37.26,10.99,1,2
1.78,228.0,0.0,7.0,0.0,0.39,15024.53,8056.19,166.89,6.3,1,2
1.62,228.0,0.0,7.0,0.0,0.4,9677.13,14712.78,48.39,7.45,1,2
2.19,227.5,0.0,7.0,0.0,0.4,11173.02,41071.04,64.59,26.78,1,2
1.99,227.0,0.0,7.0,0.0,0.8,12538.91,34776.49,62.97,30.81,1,2
2.56,222.0,0.0,7.0,0.0,2.25,13902.85,51110.85,81.75,41.96,1,2
2.28,222.0,0.0,7.0,0.0,0.42,11810.33,84151.24,59.49,42.14,1,2
1.83,228.0,0.0,7.0,0.0,0.39,6639.81,71216.86,57.85,36.04,1,2
1.82,228.0,0.0,7.0,0.0,0.39,9102.12,33828.66,52.68,44.68,1,2
1.21,230.0,0.0,7.0,0.0,0.4,8485.56,553.78,36.7,8.75,1,2
1.52,228.0,0.0,7.0,0.0,1.36,9664.27,56331.41,44.59,22.02,1,2
2.03,228.0,0.0,7.0,0.0,1.46,10723.17,61512.09,64.97,40.31,1,2
2.77,230.0,0.0,7.0,0.0,0.4,13065.63,43984.81,110.42,40.6,1,2
2.77,230.0,0.0,7.0,0.0,0.39,20492.06,48211.58,211.44,45.7,1,2
4.31,227.0,0.0,7.0,0.0,0.4,17555.03,92705.17,169.42,66.49,1,2
2.25,228.5,0.0,7.0,0.0,0.4,10137.52,32448.71,119.14,40.41,1,2
1.19,230.0,0.0,7.0,0.0,1.86,7203.41,483.68,60.63,6.56,1,2
1.71,228.0,0.0,7.0,0.0,3.35,5998.06,212.92,51.95,3.0,1,2
2.26,228.0,0.0,7.0,0.0,0.38,12049.98,37217.39,108.16,41.54,1,2
4.59,226.0,0.0,7.0,0.0,0.39,17568.7,111052.32,195.86,127.02,1,2
1.59,226.0,0.0,7.0,0.0,0.4,6443.61,1745.31,72.31,24.2,1,2
6.08,214.0,0.0,7.0,0.0,0.41,18050.05,146480.13,191.71,156.48,1,2
3.13,218.5,0.0,7.0,0.0,0.81,11351.37,21342.38,116.89,41.29,1,2
3.12,223.0,0.0,7.0,0.0,1.8,11486.6,43394.76,127.71,41.63,1,2
1.63,223.0,0.0,7.0,0.0,0.4,6597.27,1171.01,57.71,14.83,1,2
7.92,223.0,0.0,7.0,0.0,0.4,23158.07,171236.39,228.76,201.89,1,2
1.62,223.0,0.0,7.0,0.0,0.4,8086.48,2784.8,91.98,40.81,1,2
5.25,223.0,0.0,7.0,0.0,0.4,14148.99,38690.48,142.96,198.37,1,2
8.05,222.0,0.0,7.0,0.0,1.1,24542.04,187788.31,243.31,229.24,1,2
12.0,219.0,0.0,7.0,0.0,2.08,42434.21,345284.28,457.68,467.18,1,2
12.47,219.0,0.0,7.0,0.0,0.4,40989.65,294937.66,430.18,396.18,1,2
12.4,212.0,0.0,7.0,0.0,0.39,33864.95,351920.22,349.37,365.75,1,2
10.5,212.0,0.0,7.0,0.0,0.42,52465.71,311008.3,522.13,490.21,1,2
13.06,209.0,0.0,7.0,0.0,0.0,38398.7,262768.26,351.83,322.71,1,2
10.88,209.5,0.0,7.0,0.0,3.21,54643.79,466158.03,604.29,555.55,1,2
24.28,210.0,0.0,7.0,0.0,2.59,106073.71,989457.39,1113.58,1014.32,1,2
24.35,209.0,0.0,7.0,0.0,0.42,153075.41,1035882.74,1533.74,1474.79,1,2
25.93,209.0,0.0,7.0,0.0,0.37,122354.95,941618.1,1261.74,1240.42,1,2
28.53,210.0,0.0,7.0,0.0,0.0,99490.38,840676.36,1031.4,1077.2,1,2
23.34,210.0,0.0,7.0,0.0,0.41,134764.97,966954.55,1420.95,1303.01,1,2
30.3,210.0,0.0,7.0,0.18,0.4,118704.42,908929.47,1186.03,1142.93,1,2
27.95,210.0,0.0,7.0,0.18,9.05,134649.16,962072.42,1372.65,1204.2,1,2
4.82,210.0,0.0,7.0,0.0,0.36,49845.58,102469.25,463.55,91.57,1,2
1.9,223.0,0.0,7.0,0.0,0.4,26665.18,1073.01,231.4,16.06,1,2
1.64,223.0,0.0,7.0,0.0,0.39,21686.14,144.86,179.08,1.98,1,2
1.52,223.0,0.0,7.0,0.0,0.43,12215.51,178.87,78.08,2.47,1,2
1.45,223.0,0.0,7.0,0.0,5.88,10694.97,286.01,43.85,1.69,1,2
0.99,223.0,0.0,7.0,0.0,1.87,12815.43,412.0,103.07,6.09,1,2
2.03,219.0,0.0,7.0,0.0,0.82,3581.15,41989.08,26.39,16.95,1,2
5.07,219.0,0.0,7.0,0.0,0.42,29141.91,219021.51,228.42,172.21,1,2
2.23,221.0,0.0,7.0,0.0,0.38,12284.85,11498.7,57.87,28.44,1,2
1.59,221.0,0.0,7.0,0.0,0.39,10822.07,4900.63,56.44,13.05,1,2
1.36,221.0,0.0,7.0,0.0,1.22,3939.43,113.45,21.25,6.57,1,2
1.59,221.0,0.0,7.0,0.0,1.01,12716.54,8035.41,172.22,11.2,1,2
1.13,-1,-1,-1,0.0,1.0,8990.21,181.86,27.21,2.54,1,2
1.27,218.0,0.0,7.0,0.0,0.19,9572.63,271.1,30.89,3.63,1,2
1.58,218.0,0.0,7.0,0.0,0.59,12219.29,68799.98,55.19,28.04,1,2
1.61,218.0,0.0,7.0,0.0,0.41,10215.79,70076.55,56.71,29.07,1,2
3.14,218.0,0.0,7.0,0.0,0.98,19998.36,121508.92,102.0,78.19,1,2
1.87,221.0,0.0,7.0,0.0,1.76,10290.39,102422.55,64.55,45.56,1,2
1.73,223.0,0.0,7.0,0.0,0.47,11545.03,57446.21,57.72,38.53,1,2
1.2,225.0,0.0,7.0,0.0,0.8,5329.25,5380.97,26.42,10.54,1,2
1.57,225.0,0.0,7.0,0.0,0.93,6832.17,4948.28,30.65,6.54,1,2
1.54,225.0,0.0,7.0,0.0,0.6,10235.62,23323.66,66.05,17.23,1,2
2.59,222.0,0.0,7.0,0.0,0.4,22932.52,65569.45,188.92,35.46,1,2
1.87,222.0,0.0,7.0,0.0,2.4,16607.91,65716.95,184.47,37.62,1,2
1.82,221.0,0.0,7.0,0.0,0.0,15029.21,53163.09,144.01,31.1,1,2
3.52,222.0,0.0,7.0,0.0,1.28,11836.39,122960.76,128.95,92.3,1,2
2.13,222.0,0.0,7.0,0.0,0.19,7676.09,21895.08,69.43,51.09,1,2
1.6,223.0,0.0,7.0,0.0,3.04,9802.07,690.23,118.48,10.41,1,2
1.13,223.0,0.0,7.0,0.0,0.45,7188.73,276.42,65.32,3.7,1,2
1.82,220.0,0.0,7.0,0.0,0.36,7485.11,435.21,71.27,6.77,1,2
5.82,220.0,0.0,7.0,0.0,0.4,13881.98,157370.35,149.44,132.48,1,2
7.71,213.0,0.0,7.0,0.0,0.4,22654.97,163321.31,229.26,228.97,1,2
10.91,213.0,0.0,7.0,0.0,2.49,34866.68,303623.5,376.65,351.33,1,2
16.3,213.0,0.0,7.0,0.0,1.24,66351.15,446430.69,683.38,626.95,1,2
25.28,210.0,0.0,7.0,0.0,0.41,101731.8,772736.14,1038.71,966.85,1,2
22.46,210.0,0.0,7.0,0.0,0.41,98840.69,562931.77,1033.55,987.88,1,2
15.04,210.0,0.0,7.0,0.0,0.6,58355.31,394500.77,461.26,565.34,1,2
18.97,210.0,0.0,7.0,0.0,0.5,78577.95,514844.88,783.59,730.76,1,2
16.6,210.0,0.0,7.0,0.0,12.64,77584.9,617904.65,860.22,789.84,1,2
19.87,209.0,0.0,7.0,0.0,2.06,71728.23,639438.39,757.89,746.47,1,2
16.72,209.0,0.0,7.0,0.0,0.37,81423.01,571067.9,852.47,717.92,1,2
14.88,210.0,0.0,7.0,0.0,0.4,54736.7,335061.99,532.17,457.37,1,2
17.84,210.0,0.0,7.0,0.0,0.85,68155.82,548922.5,743.37,701.77,1,2
20.48,210.0,0.0,7.0,0.0,0.58,81596.96,605442.93,816.43,673.82,1,2
20.52,210.0,0.0,7.0,0.0,5.74,84942.87,601398.5,841.63,802.26,1,2
27.23,210.0,0.0,7.0,0.0,0.37,113068.63,1025004.73,1420.44,1384.13,1,2
29.41,214.0,0.0,7.0,0.0,0.45,148363.62,1078412.87,1402.08,1341.87,1,2
26.85,214.0,0.0,7.0,0.0,0.37,126711.71,957277.5,1287.74,1284.78,1,2
26.94,219.0,0.0,7.0,0.0,0.99,123320.86,956145.64,1305.02,1218.55,1,2
26.97,219.0,0.0,7.0,0.0,0.61,124122.16,1049123.16,1305.88,1209.03,1,2
28.12,218.0,0.0,7.0,0.0,0.38,123741.48,970834.59,1250.64,1202.18,1,2
25.83,217.0,0.0,7.0,0.0,0.4,155782.28,922560.6,1418.96,1226.26,1,2
4.66,217.0,0.0,7.0,0.0,0.39,50131.27,70549.11,479.2,82.26,1,2
2.01,223.0,0.0,7.0,0.0,0.4,23462.69,1130.91,230.87,17.4,1,2
1.98,223.0,0.0,7.0,0.0,1.01,18576.36,147.79,149.78,2.07,1,2
1.46,223.0,0.0,7.0,0.0,0.43,12355.96,128.81,108.81,1.55,1,2
1.49,223.0,0.0,7.0,0.11,0.45,8538.96,137.31,36.52,1.95,1,2
-1,223.0,0.0,7.0,0.0,0.41,12836.21,678.42,169.38,9.05,1,2
1.69,217.0,0.0,7.0,0.0,0.59,3240.68,38838.45,31.84,15.56,1,2
48.63,217.0,0.0,7.0,0.0,0.43,24635.47,163843.93,196.74,168.04,1,2
33.44,218.0,0.0,7.0,0.0,1.71,7886.16,739.81,40.73,11.02,1,2
0.99,218.0,0.0,7.0,0.0,0.4,12417.48,584.55,38.46,8.33,1,2
1.06,218.0,0.0,7.0,0.0,1.05,3604.75,0.0,17.35,0.0,1,2
2.27,218.5,0.0,7.0,0.0,1.68,18298.6,20280.48,124.22,20.52,1,2
1.08,219.0,0.0,7.0,0.0,0.4,8512.83,153.16,24.26,2.27,1,2
2.19,217.0,0.0,7.0,0.0,0.4,14383.91,66345.0,62.5,27.87,1,2
1.59,217.0,0.0,7.0,0.0,0.45,9613.05,59195.26,55.74,30.24,1,2
1.53,220.0,0.0,7.0,0.0,2.91,10585.48,55872.34,52.52,30.46,1,2
2.08,220.0,0.0,7.0,0.0,0.58,13495.64,66183.11,69.31,40.87,1,2
2.42,221.0,0.0,7.0,0.0,0.38,16295.75,91748.64,91.53,69.6,1,2
1.61,225.0,0.0,7.0,0.0,0.4,11890.75,26431.05,60.5,30.84,1,2
1.29,225.0,0.0,7.0,0.0,0.4,7668.62,320.33,32.43,4.8,1,2
1.22,223.0,0.0,7.0,0.0,1.2,6837.97,182.29,28.19,2.39,1,2
1.26,223.0,0.0,7.0,0.0,1.36,9457.37,26551.41,37.46,16.4,1,2
2.63,223.0,0.0,7.0,0.0,0.81,16931.69,63046.59,116.98,36.11,1,2
2.18,222.0,0.0,7.0,0.0,0.4,17002.07,68352.11,189.65,41.35,1,2
3.48,221.0,-1,7.0,0.0,0.43,18467.58,109865.72,150.28,85.81,1,2
3.58,223.0,0.0,7.0,0.0,0.37,11677.82,47853.54,132.67,61.96,1,2
1.2,223.0,0.0,7.0,0.0,1.6,6615.08,789.83,52.7,13.19,1,2
1.25,223.0,0.0,7.0,0.0,2.42,8978.04,329.25,79.51,4.48,1,2
1.35,223.0,0.0,7.0,0.0,0.45,7328.82,240.0,67.13,2.88,1,2
5.11,220.0,0.0,7.0,0.0,0.37,15792.16,112640.32,128.24,129.47,1,2
2.25,218.0,0.0,7.0,0.0,0.41,14208.3,59409.49,101.16,62.94,1,2
2.15,216.0,0.0,7.0,0.0,0.38,9095.02,45695.21,86.4,50.58,1,2
2.03,218.0,0.0,7.0,0.0,1.43,9991.38,15056.34,108.08,27.89,1,2
1.62,218.0,0.0,7.0,0.0,2.46,9999.06,423.28,107.08,6.27,1,2
1.37,217.0,0.0,7.0,0.0,0.36,5609.46,195.08,42.5,2.81,1,2
2.78,217.0,0.0,7.0,0.0,0.6,8530.94,39754.83,77.06,39.2,1,2
2.66,217.0,0.0,7.0,0.0,0.42,12044.81,55682.21,98.69,50.19,1,2
9.34,214.0,-1,-1,0.0,0.4,43209.38,358899.17,411.86,366.74,1,2
8.19,214.0,0.0,7.0,0.0,2.57,22261.87,186478.1,243.9,242.12,1,2
6.73,215.0,0.0,7.0,0.0,1.42,27577.22,201870.46,289.35,285.53,1,2
6.86,215.0,0.0,7.0,0.0,0.8,23896.05,199128.72,243.79,221.16,1,2
11.64,213.0,0.0,7.0,0.0,0.4,35487.6,254035.25,371.06,395.05,1,2
9.77,213.0,0.0,7.0,0.0,0.4,40928.81,308665.61,441.84,399.24,1,2
10.38,208.0,0.0,7.0,0.0,0.2,43401.19,345354.35,443.98,381.63,1,2
13.36,210.0,-1,-1,0.0,5.42,58031.39,329882.98,593.86,-1,1,2
10.42,210.0,0.0,7.0,0.0,2.21,43556.82,313189.75,485.1,368.92,1,2
26.1,210.0,0.0,7.0,0.0,0.55,132142.93,829951.65,1200.5,1137.19,1,2
30.71,210.0,0.0,7.0,0.0,0.62,113833.63,969270.71,1289.68,1295.25,1,2
28.48,210.0,0.0,7.0,0.0,0.39,135031.24,955469.86,1271.5,1202.17,1,2
25.55,210.0,0.0,7.0,0.0,0.41,117243.03,941185.65,1296.23,1272.67,1,2
14.25,210.0,0.0,7.0,0.0,3.84,74180.89,480101.41,764.57,649.49,1,2
14.25,210.0,0.0,7.0,0.0,3.84,74180.89,480101.41,749.39,649.49,1,2
14.5,214.0,0.0,7.0,0.0,0.41,79423.59,328497.35,790.36,344.07,1,2
3.43,223.0,0.0,7.0,0.0,0.43,37496.95,84952.19,350.16,57.34,1,2
2.36,223.0,0.0,7.0,0.0,0.4,16023.26,62449.56,104.34,42.43,1,2
2.2,226.0,0.0,7.0,0.0,0.55,28931.86,26136.76,277.28,20.47,1,2
1.61,226.0,0.0,7.0,0.0,4.19,8735.62,211.33,35.45,3.05,1,2
1.64,226.0,0.0,7.0,0.0,0.4,12664.22,149.54,41.52,1.99,1,2
1.58,226.0,0.0,7.0,0.0,0.4,17029.3,610.99,158.73,8.17,1,2
2.0,-1,0.0,-1,0.0,0.59,12762.21,54193.18,63.46,43.22,1,2
-1,219.0,-1,-1,0.0,-1,15789.76,89261.79,92.34,54.19,1,2
3.35,219.0,0.0,7.0,0.0,0.4,18025.87,130490.99,126.95,84.69,1,2
1.87,222.0,0.0,7.0,0.0,2.21,16801.42,64485.92,77.42,42.41,1,2
2.14,222.0,0.0,7.0,0.0,0.4,28687.29,29152.78,264.13,22.4,1,2
1.53,224.0,0.0,7.0,0.0,0.4,10838.08,377.91,49.91,5.08,1,2
1.46,224.0,0.0,7.0,0.0,0.59,9596.77,29781.57,39.83,13.89,1,2
1.6,223.0,0.0,7.0,0.0,0.6,8714.62,28137.89,43.44,15.86,1,2
2.17,222.0,0.0,7.0,0.0,2.58,12100.68,36749.84,55.73,30.59,1,2
2.2,222.0,0.0,7.0,0.0,0.67,12409.85,70252.95,57.48,37.44,1,2
3.0,221.0,0.0,7.0,0.0,0.36,19135.58,123900.67,120.4,83.62,1,2
2.0,223.0,0.0,7.0,0.0,0.42,15227.51,91854.08,61.44,49.41,1,2
1.85,225.0,0.0,7.0,0.0,0.39,9051.32,16166.73,39.27,21.46,1,2
1.73,225.0,0.0,7.0,0.0,0.81,7400.87,17796.97,30.73,13.59,1,2
0.94,225.0,0.0,7.0,0.0,0.45,9004.43,441.66,30.1,5.94,1,2
2.19,223.0,0.0,7.0,0.0,0.36,20759.57,38260.31,176.38,19.92,1,2
2.43,223.0,0.0,7.0,0.0,0.39,19955.71,81557.9,202.64,37.31,1,2
2.7,222.0,0.0,7.0,0.0,0.41,16414.32,99725.76,162.25,62.58,1,2
2.43,222.0,0.0,7.0,0.0,1.64,15942.78,51666.04,149.41,57.46,1,2
2.16,223.0,0.0,7.0,0.0,0.55,12494.05,47892.51,106.75,57.48,1,2
1.79,222.0,0.0,7.0,0.0,0.44,9864.19,789.56,100.0,13.41,1,2
1.26,222.0,0.0,7.0,0.0,0.38,8439.45,342.92,86.29,4.93,1,2
1.56,221.0,0.0,7.0,0.0,0.39,6952.32,334.26,41.61,5.39,1,2
2.52,221.0,0.0,7.0,0.0,0.59,9092.92,41908.55,83.01,40.04,1,2
3.27,217.0,0.0,7.0,0.0,0.63,9576.03,72862.07,94.19,67.64,1,2
-1,217.0,0.0,7.0,0.0,0.65,10625.65,39865.0,117.52,56.38,1,2
1.57,217.0,0.0,7.0,0.0,0.37,10176.73,2999.06,108.0,14.86,1,2
-1,217.0,0.0,-1,0.0,-1,6566.93,961.03,47.32,3.57,1,2
1.2,217.0,0.0,7.0,0.0,0.6,4580.37,1674.38,42.34,4.37,1,2
2.04,217.0,0.0,7.0,0.0,1.98,7201.35,43352.21,62.93,44.19,1,2
7.17,217.0,0.0,7.0,0.0,0.64,16073.14,182598.9,190.05,170.09,1,2
7.97,211.0,0.0,7.0,0.0,0.39,26021.96,211252.6,266.66,266.51,1,2
11.26,210.0,-1,-1,-1,-1,52314.3,-1,-1,-1,1,2
11.9,210.0,0.0,7.0,0.0,0.4,43149.4,366518.37,453.55,399.49,1,2
10.38,210.0,0.0,7.0,0.0,4.42,30179.61,253416.79,334.75,324.71,1,2
10.84,210.0,0.0,7.0,0.0,1.32,39918.61,270459.57,450.45,379.98,1,2
11.21,209.0,0.0,7.0,0.0,0.64,47909.03,388656.99,427.9,502.23,1,2
12.8,209.0,0.0,7.0,0.0,0.37,34702.71,240944.82,378.49,321.13,1,2
28.03,210.0,0.0,7.0,0.0,0.4,99967.89,883094.41,1027.7,995.66,1,2
26.4,209.0,0.0,7.0,0.0,0.4,142369.84,859876.38,1297.17,1289.52,1,2
30.9,209.0,0.0,7.0,0.0,13.27,132432.4,1154748.41,1514.91,1406.81,1,2
23.58,210.0,0.0,7.0,0.0,0.54,123947.92,960762.0,1282.29,1211.83,1,2
28.37,210.0,0.0,7.0,0.0,0.4,102691.35,906128.35,1194.46,1039.11,1,2
26.77,210.0,0.0,7.0,0.0,0.41,129104.81,942524.95,1210.56,1189.32,1,2
27.49,209.0,0.0,-1,0.0,0.4,144063.3,1014487.63,1439.79,1285.46,1,2
8.11,209.0,0.0,7.0,0.2,15.7,109461.88,208944.81,865.05,140.98,1,2
3.62,233.0,0.0,7.0,0.0,0.64,35985.94,79019.5,416.04,97.2,1,2
1.81,233.0,0.0,7.0,0.0,0.37,21027.91,44.33,178.7,0.58,1,2
2.09,233.0,0.0,7.0,0.0,0.43,11464.9,0.0,149.98,0.0,1,2
1.72,233.0,0.0,7.0,0.0,0.38,1900.24,0.0,22.3,0.0,1,2
-1,233.0,0.0,7.0,0.0,0.4,17822.16,1216.88,238.66,16.03,1,2
2.6,229.0,0.0,7.0,0.0,1.38,5314.77,48617.92,53.49,34.3,1,2
5.61,229.0,0.0,7.0,0.0,1.84,30286.52,161785.45,209.51,181.58,1,2
1.89,229.0,0.0,7.0,0.0,0.4,5309.03,36504.64,53.67,22.67,1,2
1.8,229.0,0.0,7.0,0.0,0.4,12360.97,28904.15,41.8,18.28,1,2
1.62,230.0,0.0,7.0,0.0,0.4,11663.92,4686.2,126.52,6.73,1,2
1.5,230.0,0.0,7.0,0.0,0.5,14506.77,3133.34,134.89,4.19,1,2
1.37,230.0,0.0,7.0,0.0,1.65,7491.5,155.3,31.2,2.23,1,2
1.83,227.0,0.0,7.0,0.0,1.96,11819.47,67177.21,50.67,23.21,1,2
1.45,227.0,0.0,7.0,0.0,0.39,9208.74,61159.28,51.57,27.68,1,2
2.5,230.0,0.0,7.0,0.0,0.43,13464.62,81273.24,77.26,55.16,1,2
2.99,230.0,0.0,7.0,0.0,0.38,14373.41,76424.0,97.17,58.01,1,2
2.37,233.0,0.0,7.0,0.0,0.51,9431.8,71004.14,59.19,47.33,1,2
1.22,235.0,0.0,7.0,0.0,1.95,12844.85,1261.48,45.95,17.9,1,2
1.38,235.0,0.0,7.0,0.0,2.18,8783.65,265.88,28.52,4.18,1,2
1.23,233.0,0.0,7.0,0.0,0.41,8894.01,204.7,34.81,2.92,1,2
1.57,233.0,0.0,7.0,0.38,0.4,9861.96,24251.27,36.39,11.86,1,2
2.63,231.0,0.0,7.0,0.0,0.0,18642.22,99195.79,125.98,51.49,1,2
2.74,231.5,0.0,7.0,0.0,0.55,24695.96,85348.69,259.34,75.83,1,2
4.15,232.0,0.0,7.0,0.0,1.55,18363.75,61964.65,193.53,94.22,1,2
1.62,231.0,0.0,7.0,0.0,1.47,12017.67,1312.66,118.47,15.63,1,2
1.0,231.0,0.0,7.0,0.0,0.59,4724.53,121.48,51.98,1.79,1,2
1.0,230.0,0.0,7.0,0.0,0.43,4745.91,97.53,32.37,1.42,1,2
1.2,230.0,0.0,7.0,0.0,0.38,5377.91,529.21,55.14,7.31,1,2
2.31,227.0,0.0,7.0,0.0,0.84,9646.41,81894.39,102.56,42.54,1,2
2.36,227.0,0.0,7.0,0.19,0.96,12939.37,84233.26,128.92,102.85,1,2
1.32,227.0,0.0,7.0,0.0,3.19,10326.7,1508.23,102.22,25.27,1,2
1.22,227.0,0.0,7.0,0.0,0.38,7163.22,159.53,66.08,2.08,1,2
1.37,227.0,0.0,7.0,0.0,0.41,8658.0,2511.05,84.76,3.69,1,2
1.36,227.0,0.0,7.0,0.0,0.59,6344.15,161.28,63.72,2.43,1,2
2.38,227.0,0.0,7.0,0.0,1.03,6266.95,39148.17,53.94,74.52,1,2
-1,225.0,-1,-1,0.0,0.36,39970.52,283047.77,407.13,-1,1,2
14.2,215.0,0.0,7.0,0.0,2.49,42739.51,328287.93,401.94,393.42,1,2
12.51,215.0,0.0,7.0,0.0,0.36,43803.03,367317.09,457.47,494.28,1,2
12.05,216.0,0.0,7.0,0.0,0.42,51032.33,346074.44,552.0,457.95,1,2
12.54,216.0,0.0,7.0,0.0,0.57,38841.24,300722.95,397.15,389.57,1,2
9.89,209.0,0.0,7.0,0.0,0.6,35721.69,296622.23,370.87,394.08,1,2
12.4,209.0,0.0,7.0,0.0,3.76,45773.05,353922.37,473.76,474.58,1,2
10.07,209.0,0.0,7.0,0.62,1.31,38203.12,270690.28,417.29,340.88,1,2
17.21,226.0,0.0,7.0,0.0,0.43,70502.22,467116.36,680.76,663.15,1,2
19.71,226.0,0.0,7.0,0.89,0.38,74726.09,697615.92,825.01,755.85,1,2
29.56,209.0,0.0,7.0,0.0,0.82,126768.95,859613.62,1434.4,1253.31,1,2
25.59,209.0,0.0,7.0,0.0,0.62,131966.99,974368.87,1129.78,1213.06,1,2
30.31,229.0,0.0,7.0,0.31,13.4,125584.42,987116.22,1334.94,1276.11,1,2
26.42,228.0,0.0,7.0,0.0,1.5,125048.28,946239.62,1301.41,1347.14,1,2
18.8,228.0,0.0,7.0,0.0,0.37,88785.45,562648.27,969.41,733.31,1,2
23.57,210.0,0.0,7.0,0.0,0.41,103784.69,853376.67,1066.15,1045.53,1,2
7.23,210.0,0.0,7.0,0.0,0.4,129793.14,217618.5,1036.98,241.12,1,2
4.05,232.0,0.0,7.0,0.0,0.83,42677.72,127265.3,410.61,98.68,1,2
1.6,232.0,0.0,7.0,0.0,5.12,20001.33,1727.26,110.96,22.87,1,2
-1,-1,0.0,7.0,0.0,0.44,2730.3,0.0,19.05,0.0,1,2
1.04,232.0,0.0,7.0,0.0,0.41,7376.78,0.0,27.34,0.0,1,2
1.91,232.0,0.0,7.0,0.0,1.8,18472.12,1097.73,240.22,15.31,1,2
1.03,228.0,0.0,7.0,0.0,0.75,2119.41,182.14,18.19,2.56,1,2
3.59,228.0,0.0,7.0,0.0,0.61,7814.28,154450.58,102.11,82.93,1,2
3.08,228.0,0.0,7.0,0.0,1.33,21154.87,85792.75,140.33,69.19,1,2
1.77,228.5,0.0,7.0,0.0,0.42,10743.17,30601.33,53.32,20.57,1,2
2.22,229.0,0.0,7.0,0.0,0.4,22931.94,25188.67,260.87,16.4,1,2
1.27,230.0,0.0,7.0,0.0,2.06,10081.86,20724.05,54.54,13.2,1,2
1.19,230.0,0.0,7.0,0.0,0.82,7598.09,284.77,34.6,3.76,1,2
1.37,228.0,0.0,7.0,0.0,0.77,9538.85,28226.3,39.87,12.44,1,2
2.0,228.0,0.0,7.0,0.0,0.98,13591.71,63222.72,68.1,39.34,1,2
1.75,229.0,0.0,7.0,0.0,0.41,12114.85,70843.86,63.24,40.45,1,2
-1,229.0,0.0,7.0,0.0,0.41,7256.25,33813.76,33.13,23.07,1,2
1.99,229.0,0.0,7.0,0.0,2.07,7936.83,99516.38,48.23,43.76,1,2
1.61,232.0,0.0,7.0,0.0,0.76,4473.04,38697.62,33.8,28.04,1,2
1.19,232.0,0.0,7.0,0.0,1.49,3147.94,38664.52,23.27,24.89,1,2
0.89,232.0,0.0,7.0,0.0,0.39,3131.32,6564.72,26.41,15.69,1,2
1.45,232.0,0.0,7.0,0.0,0.41,6749.99,27876.61,46.76,20.96,1,2
2.95,232.0,0.0,7.0,0.0,0.49,20398.29,79315.0,217.91,63.3,1,2
-1,229.0,0.0,7.0,0.0,0.61,16106.1,64055.26,180.03,52.95,1,2
1.56,229.0,0.0,7.0,0.0,2.09,9692.37,24511.53,113.3,20.07,1,2
2.03,228.0,0.0,7.0,0.0,0.61,8839.12,29693.89,82.53,17.36,1,2
2.69,228.0,0.0,7.0,0.0,1.45,9572.42,64778.35,102.07,59.58,1,2
1.35,228.0,0.0,7.0,0.0,0.38,9770.72,1295.96,80.87,20.05,1,2
1.21,225.0,0.0,7.0,0.0,0.61,13104.93,416.03,149.03,5.77,1,2
-1,222.0,-1,-1,0.0,0.45,23625.31,161063.51,238.21,245.93,1,2
9.28,219.0,0.0,7.0,0.0,1.52,27497.38,237793.83,335.99,270.31,1,2
8.19,219.0,0.0,7.0,0.0,2.88,34204.5,271365.85,347.07,335.86,1,2
11.61,216.0,0.0,7.0,0.0,0.4,31144.72,254694.64,320.69,311.21,1,2
3.19,216.0,0.0,7.0,0.0,0.4,38948.44,163281.25,221.85,174.87,1,2
1.59,226.0,0.0,7.0,0.0,0.41,9764.22,46280.64,79.2,39.25,1,2
1.54,226.5,0.0,7.0,0.0,0.3,6518.38,20230.05,61.91,15.95,1,2
1.78,227.0,0.0,7.0,0.0,0.4,5004.01,26007.52,36.41,13.69,1,2
1.41,228.0,0.0,7.0,0.0,0.86,5228.38,36593.12,42.79,16.79,1,2
1.59,228.0,0.0,7.0,0.0,2.58,6362.19,37400.89,57.9,18.96,1,2
6.47,221.0,0.0,7.0,0.0,0.42,33629.86,219173.57,277.59,184.08,1,2
2.43,221.0,0.0,7.0,0.0,0.54,5312.34,87560.33,53.94,40.06,1,2
